Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff,SourceYear
2024-08-21,23,14294,441,1254,808,795,5169,851,91,2907,502,1639,14457,162,2024
2024-08-21,24,13546,417,1209,752,771,4825,771,87,2780,518,1552,13684,138,2024
2024-08-22,1,13006,408,1195,717,707,4540,721,86,2695,494,1487,13052,46,2024
2024-08-22,2,12620,397,1167,697,675,4346,687,83,2617,491,1461,12621,2,2024
2024-08-22,3,12395,383,1160,686,658,4245,664,80,2564,480,1464,12384,-11,2024
2024-08-22,4,12417,378,1149,695,656,4232,668,79,2599,475,1484,12415,-2,2024
2024-08-22,5,12703,375,1103,726,709,4367,697,79,2649,454,1530,12690,-13,2024
2024-08-22,6,13269,374,1122,790,749,4651,761,83,2795,458,1628,13412,143,2024
2024-08-22,7,14234,393,1146,856,768,5054,831,88,2963,481,1729,14309,75,2024
2024-08-22,8,14920,415,1141,886,749,5501,859,90,3110,504,1739,14993,72,2024
2024-08-22,9,15207,431,1163,895,639,5815,855,92,3151,520,1681,15242,34,2024
2024-08-22,10,15540,433,1155,924,585,6112,836,92,3224,540,1651,15551,11,2024
2024-08-22,11,15808,426,1147,949,508,6331,819,93,3286,545,1637,15741,-67,2024
2024-08-22,12,15963,426,1140,973,458,6492,830,94,3350,561,1644,15967,4,2024
2024-08-22,13,16203,441,1164,989,493,6608,839,93,3443,578,1675,16323,119,2024
2024-08-22,14,16593,455,1172,1024,539,6670,885,93,3532,586,1729,16686,93,2024
2024-08-22,15,17017,462,1179,1062,646,6749,907,92,3610,594,1770,17073,56,2024
2024-08-22,16,17380,464,1207,1088,746,6767,966,98,3636,610,1857,17439,59,2024
2024-08-22,17,17897,468,1242,1114,876,6839,1066,102,3730,616,1934,17987,90,2024
2024-08-22,18,18050,467,1259,1093,1008,6728,1145,101,3730,608,1996,18136,86,2024
2024-08-22,19,17930,464,1276,1082,1057,6556,1158,98,3681,589,2022,17983,53,2024
2024-08-22,20,17774,471,1277,1071,1067,6540,1159,95,3635,591,1999,17906,132,2024
2024-08-22,21,17371,486,1243,1037,997,6386,1111,92,3566,579,1933,17430,60,2024
2024-08-22,22,16268,482,1199,963,915,5974,998,86,3349,542,1828,16336,68,2024
2024-08-22,23,15027,468,1165,877,823,5470,895,80,3100,494,1683,15056,29,2024
2024-08-22,24,13901,465,1142,809,773,5045,800,75,2900,470,1563,14043,142,2024
2024-08-23,1,13293,413,1114,761,739,4734,738,74,2765,462,1487,13286,-7,2024
2024-08-23,2,12660,405,1099,730,712,4541,686,75,2656,448,1449,12803,143,2024
2024-08-23,3,12542,394,1116,711,741,4430,657,77,2605,437,1447,12616,73,2024
2024-08-23,4,12626,386,1093,714,747,4442,667,79,2579,439,1467,12612,-13,2024
2024-08-23,5,12879,383,1101,742,767,4512,699,81,2644,420,1511,12859,-20,2024
2024-08-23,6,13578,395,1142,800,801,4777,757,84,2784,457,1602,13599,21,2024
2024-08-23,7,14629,411,1179,865,793,5176,839,91,3032,490,1713,14590,-38,2024
2024-08-23,8,15388,436,1211,917,722,5604,886,96,3215,521,1746,15354,-34,2024
2024-08-23,9,15845,458,1219,954,621,5960,878,100,3350,524,1704,15768,-78,2024
2024-08-23,10,16326,461,1218,1002,549,6333,876,99,3434,549,1704,16225,-102,2024
2024-08-23,11,16663,460,1207,1035,515,6621,898,99,3539,569,1709,16652,-11,2024
2024-08-23,12,17044,462,1230,1074,517,6742,944,99,3603,592,1781,17044,0,2024
2024-08-23,13,17323,460,1241,1108,542,6916,986,98,3669,612,1808,17440,117,2024
2024-08-23,14,17581,455,1271,1146,577,6930,1000,96,3694,617,1840,17627,46,2024
2024-08-23,15,17740,449,1292,1167,678,6932,1002,98,3701,617,1877,17812,72,2024
2024-08-23,16,18108,453,1311,1180,774,6985,1067,102,3766,640,1961,18239,131,2024
2024-08-23,17,18778,460,1307,1206,931,7033,1154,106,3834,671,2063,18765,-13,2024
2024-08-23,18,18729,459,1318,1184,1003,6891,1225,108,3794,655,2096,18732,2,2024
2024-08-23,19,18451,485,1342,1147,1006,6657,1234,104,3702,630,2082,18389,-63,2024
2024-08-23,20,18075,519,1335,1145,977,6575,1212,100,3641,619,2036,18159,84,2024
2024-08-23,21,17570,509,1326,1096,926,6437,1155,98,3544,591,1959,17641,71,2024
2024-08-23,22,16491,503,1299,1016,843,6052,1055,94,3329,546,1840,16578,88,2024
2024-08-23,23,15206,481,1291,932,765,5608,935,89,3055,517,1692,15365,159,2024
2024-08-23,24,14178,497,1251,859,720,5183,828,84,2848,505,1559,14334,156,2024
2024-08-24,1,13459,486,1236,803,695,4856,756,82,2729,490,1479,13612,153,2024
2024-08-24,2,13147,478,1231,762,670,4634,715,82,2626,491,1447,13135,-12,2024
2024-08-24,3,12845,469,1231,735,664,4451,688,84,2554,497,1422,12795,-50,2024
2024-08-24,4,12729,465,1194,722,690,4382,674,82,2515,512,1431,12668,-61,2024
2024-08-24,5,12760,459,1204,725,722,4378,673,83,2499,505,1466,12714,-46,2024
2024-08-24,6,12912,463,1215,735,694,4418,697,86,2552,469,1517,12846,-66,2024
2024-08-24,7,13244,460,1242,772,685,4625,754,89,2638,455,1571,13291,47,2024
2024-08-24,8,13926,477,1240,836,678,5019,811,92,2834,497,1615,14099,173,2024
2024-08-24,9,14842,481,1258,881,627,5449,844,97,3008,526,1631,14802,-39,2024
2024-08-24,10,15499,475,1269,928,596,5859,877,98,3136,561,1646,15445,-54,2024
2024-08-24,11,16078,480,1276,991,589,6201,911,98,3259,580,1671,16057,-21,2024
2024-08-24,12,16612,473,1256,1042,608,6424,945,100,3365,615,1725,16553,-59,2024
2024-08-24,13,16887,451,1277,1088,632,6492,989,100,3446,629,1783,16888,1,2024
2024-08-24,14,17274,480,1286,1130,719,6653,1023,101,3494,651,1845,17382,107,2024
2024-08-24,15,17704,491,1317,1126,757,6739,1051,102,3577,658,1915,17732,28,2024
2024-08-24,16,18187,520,1318,1159,854,6717,1156,106,3667,663,2034,18193,6,2024
2024-08-24,17,18688,555,1328,1148,999,6718,1237,111,3766,678,2140,18680,-8,2024
2024-08-24,18,18700,560,1325,1122,1075,6639,1264,112,3768,673,2179,18717,17,2024
2024-08-24,19,18299,564,1328,1086,1078,6471,1216,107,3650,651,2150,18300,1,2024
2024-08-24,20,17873,562,1338,1079,1048,6433,1190,106,3572,633,2076,18039,166,2024
2024-08-24,21,17370,559,1315,1063,943,6319,1135,104,3484,608,1994,17524,154,2024
2024-08-24,22,16460,546,1274,1021,879,6018,1047,101,3281,568,1872,16609,148,2024
2024-08-24,23,15505,525,1254,958,807,5687,944,97,3098,552,1746,15667,162,2024
2024-08-24,24,14610,514,1211,891,767,5348,853,93,2919,519,1630,14745,135,2024
2024-08-25,1,13991,499,1188,839,728,5044,787,91,2759,496,1544,13974,-18,2024
2024-08-25,2,13612,490,1176,800,712,4778,744,90,2671,505,1497,13463,-150,2024
2024-08-25,3,13159,481,1158,779,728,4576,714,89,2575,500,1476,13075,-84,2024
2024-08-25,4,12897,479,1155,767,715,4484,697,90,2558,492,1475,12912,15,2024
2024-08-25,5,12818,477,1148,771,742,4416,695,92,2491,456,1486,12773,-45,2024
2024-08-25,6,12860,472,1151,780,737,4473,706,94,2488,429,1522,12852,-8,2024
2024-08-25,7,13212,465,1172,807,753,4562,744,99,2574,434,1572,13183,-29,2024
2024-08-25,8,13957,480,1195,866,719,5018,810,101,2761,475,1635,14060,104,2024
2024-08-25,9,14994,492,1195,957,687,5602,869,105,2977,529,1685,15098,104,2024
2024-08-25,10,16012,496,1211,1038,667,6129,915,105,3163,580,1761,16065,53,2024
2024-08-25,11,16960,501,1231,1113,658,6594,966,106,3363,622,1795,16949,-11,2024
2024-08-25,12,17758,504,1243,1160,707,6895,1015,109,3498,660,1886,17676,-82,2024
2024-08-25,13,18281,509,1252,1217,743,7077,1059,109,3657,680,1952,18253,-28,2024
2024-08-25,14,18850,517,1307,1244,790,7189,1104,106,3754,698,2065,18775,-75,2024
2024-08-25,15,19347,522,1351,1269,850,7319,1169,106,3854,715,2143,19297,-50,2024
2024-08-25,16,20150,486,1350,1300,997,7427,1265,107,4040,735,2227,19936,-214,2024
2024-08-25,17,20644,476,1351,1348,1126,7542,1360,111,4185,744,2290,20533,-111,2024
2024-08-25,18,20699,495,1371,1342,1228,7458,1426,113,4195,742,2338,20707,8,2024
2024-08-25,19,20178,499,1389,1289,1234,7238,1402,110,4071,729,2294,20254,76,2024
2024-08-25,20,19663,512,1408,1258,1205,7130,1368,109,3993,713,2236,19931,267,2024
2024-08-25,21,19195,566,1413,1194,1152,6954,1282,107,3859,677,2167,19371,176,2024
2024-08-25,22,18080,553,1383,1102,1026,6578,1149,102,3605,676,2040,18214,134,2024
2024-08-25,23,16850,532,1340,1012,907,6123,1013,99,3384,673,1916,16999,149,2024
2024-08-25,24,15677,516,1277,935,885,5667,906,94,3129,629,1818,15856,179,2024
2024-08-26,1,14878,504,1234,886,852,5310,831,93,2905,601,1734,14949,72,2024
2024-08-26,2,14206,488,1229,847,834,5027,785,90,2763,586,1681,14330,124,2024
2024-08-26,3,13818,482,1237,826,820,4865,755,90,2717,562,1663,14017,199,2024
2024-08-26,4,13929,481,1228,829,820,4808,753,89,2738,553,1677,13975,47,2024
2024-08-26,5,14273,480,1225,854,842,4925,778,90,2821,565,1730,14311,38,2024
2024-08-26,6,15045,482,1226,917,863,5270,845,93,3009,519,1831,15055,10,2024
2024-08-26,7,16091,474,1243,991,891,5743,930,100,3279,537,1955,16144,53,2024
2024-08-26,8,17027,495,1276,1078,813,6289,990,102,3452,584,2032,17111,83,2024
2024-08-26,9,17926,508,1290,1146,754,6910,1033,107,3695,630,2071,18144,218,2024
2024-08-26,10,19177,506,1310,1210,727,7445,1078,108,3896,668,2141,19089,-89,2024
2024-08-26,11,20055,513,1322,1272,737,7781,1127,110,4054,708,2224,19849,-205,2024
2024-08-26,12,20761,537,1322,1335,824,8062,1189,111,4212,742,2314,20649,-112,2024
2024-08-26,13,21335,540,1305,1359,870,8286,1243,111,4340,778,2392,21224,-111,2024
2024-08-26,14,21766,543,1312,1396,882,8392,1304,112,4468,789,2463,21661,-105,2024
2024-08-26,15,22093,544,1332,1450,926,8475,1355,109,4538,773,2482,21983,-110,2024
2024-08-26,16,22342,502,1306,1491,1015,8527,1421,112,4538,759,2548,22219,-123,2024
2024-08-26,17,22466,506,1274,1535,1141,8515,1512,113,4502,764,2587,22451,-16,2024
2024-08-26,18,22250,503,1266,1489,1247,8317,1566,117,4488,750,2596,22339,89,2024
2024-08-26,19,22055,504,1322,1435,1301,8082,1550,118,4440,736,2587,22075,21,2024
2024-08-26,20,21870,474,1343,1385,1291,7983,1534,117,4419,743,2590,21879,9,2024
2024-08-26,21,21060,457,1369,1298,1230,7695,1425,113,4273,697,2514,21070,10,2024
2024-08-26,22,19659,447,1381,1177,1089,7184,1274,106,4023,665,2368,19714,55,2024
2024-08-26,23,18137,426,1355,1059,985,6597,1130,97,3709,652,2205,18216,78,2024
2024-08-26,24,16765,415,1308,972,931,6090,1016,93,3467,629,2044,16966,201,2024
2024-08-27,1,15803,408,1280,921,864,5696,929,92,3319,607,1916,16033,231,2024
2024-08-27,2,15201,400,1274,880,858,5401,872,90,3199,594,1850,15417,216,2024
2024-08-27,3,14830,391,1267,856,842,5221,836,90,3085,576,1821,14984,154,2024
2024-08-27,4,14762,390,1254,855,809,5148,826,89,3054,571,1821,14818,55,2024
2024-08-27,5,15020,393,1260,884,813,5274,849,90,3130,548,1866,15108,88,2024
2024-08-27,6,15948,397,1295,961,818,5604,919,91,3319,532,1973,15909,-40,2024
2024-08-27,7,17027,415,1320,1038,826,6066,1021,98,3551,565,2107,17007,-20,2024
2024-08-27,8,18272,448,1343,1110,802,6679,1102,103,3826,618,2210,18243,-29,2024
2024-08-27,9,19255,454,1358,1175,777,7257,1168,103,4089,661,2262,19303,48,2024
2024-08-27,10,20273,459,1381,1252,765,7709,1214,93,4311,707,2298,20189,-84,2024
2024-08-27,11,20943,454,1383,1309,750,8065,1348,96,4366,745,2303,20818,-125,2024
2024-08-27,12,21317,453,1327,1359,774,8420,1420,92,4504,746,2253,21348,31,2024
2024-08-27,13,21591,445,1300,1375,771,8669,1493,94,4579,730,2252,21708,117,2024
2024-08-27,14,21886,440,1274,1372,770,8923,1561,100,4565,770,2305,22080,194,2024
2024-08-27,15,22153,428,1201,1423,845,8993,1590,106,4591,779,2332,22287,135,2024
2024-08-27,16,22407,390,1155,1426,964,8864,1633,112,4505,776,2384,22209,-198,2024
2024-08-27,17,22750,374,1144,1411,1069,8905,1700,113,4485,784,2519,22503,-247,2024
2024-08-27,18,22639,362,1145,1347,1165,8805,1715,110,4458,751,2461,22319,-320,2024
2024-08-27,19,21961,379,1197,1334,1171,8723,1706,113,4475,743,2411,22253,292,2024
2024-08-27,20,22593,407,1218,1307,1167,8748,1679,112,4559,770,2330,22299,-294,2024
2024-08-27,21,21798,442,1218,1222,1123,8539,1593,106,4479,733,2292,21748,-50,2024
2024-08-27,22,20692,470,1204,1134,1069,8044,1459,96,4242,717,2186,20622,-70,2024
2024-08-27,23,19025,495,1181,1040,978,7386,1312,93,3889,682,2045,19102,77,2024
2024-08-27,24,17786,476,1138,977,906,6832,1189,96,3642,655,1920,17831,45,2024
2024-08-28,1,16966,469,1143,947,864,6431,1106,95,3463,648,1802,16967,1,2024
2024-08-28,2,16452,460,1132,919,849,6167,1038,95,3341,637,1715,16353,-98,2024
2024-08-28,3,16016,462,1102,873,823,5926,989,94,3221,627,1688,15806,-211,2024
2024-08-28,4,15702,482,1094,854,813,5777,973,93,3121,636,1712,15554,-148,2024
2024-08-28,5,15839,480,1104,866,851,5869,990,94,3161,641,1751,15807,-32,2024
2024-08-28,6,16649,461,1126,927,871,6196,1055,96,3329,623,1858,16542,-107,2024
2024-08-28,7,17565,448,1184,978,904,6610,1137,101,3554,604,1993,17514,-51,2024
2024-08-28,8,18566,463,1220,987,961,7081,1208,101,3741,639,2091,18491,-75,2024
2024-08-28,9,19241,463,1228,962,935,7526,1249,98,3888,666,2156,19172,-69,2024
2024-08-28,10,19759,463,1205,939,872,7850,1258,97,4013,694,2191,19584,-176,2024
2024-08-28,11,19970,455,1202,948,815,7935,1240,87,4105,734,2254,19773,-196,2024
2024-08-28,12,20092,463,1194,976,770,7944,1221,95,4239,768,2344,20014,-78,2024
2024-08-28,13,20179,458,1192,1009,798,7908,1178,100,4323,792,2393,20153,-27,2024
2024-08-28,14,20155,454,1182,1014,801,7710,1144,100,4376,802,2416,19998,-157,2024
2024-08-28,15,19767,448,1191,1035,805,7452,1143,99,4327,810,2395,19706,-62,2024
2024-08-28,16,19397,463,1210,1064,822,7293,1169,100,4246,793,2382,19540,144,2024
2024-08-28,17,19371,475,1232,1100,925,7170,1207,102,4174,766,2390,19540,169,2024
2024-08-28,18,19063,479,1232,1095,1012,6932,1230,102,4059,729,2409,19278,215,2024
2024-08-28,19,18842,508,1290,1070,1046,6826,1245,100,4008,700,2381,19174,332,2024
2024-08-28,20,19033,539,1312,1054,1031,6784,1249,98,4002,707,2318,19096,63,2024
2024-08-28,21,18379,538,1305,1016,959,6572,1194,97,3857,664,2237,18439,59,2024
2024-08-28,22,17260,522,1265,951,867,6198,1093,94,3584,619,2102,17294,34,2024
2024-08-28,23,16056,499,1238,869,777,5755,992,91,3336,567,1957,16081,25,2024
2024-08-28,24,15032,456,1215,801,722,5329,910,88,3097,528,1821,14966,-66,2024
2024-08-29,1,14219,390,1234,754,712,5026,851,86,3004,543,1722,14322,104,2024
2024-08-29,2,14039,380,1228,729,697,4864,811,85,2905,529,1672,13902,-137,2024
2024-08-29,3,13774,372,1221,704,712,4726,789,85,2841,532,1652,13636,-139,2024
2024-08-29,4,13776,370,1177,710,749,4689,786,84,2810,527,1665,13566,-210,2024
2024-08-29,5,14026,371,1145,740,779,4838,813,85,2868,527,1714,13879,-146,2024
2024-08-29,6,14498,376,1165,805,800,5123,882,89,3041,508,1812,14600,102,2024
2024-08-29,7,15376,389,1199,872,800,5514,957,97,3233,522,1910,15491,115,2024
2024-08-29,8,16114,413,1212,892,767,5893,972,101,3379,560,1989,16176,62,2024
2024-08-29,9,16387,424,1201,897,656,6144,945,102,3493,592,2044,16498,111,2024
2024-08-29,10,16737,434,1160,922,570,6423,929,102,3555,624,2079,16798,61,2024
2024-08-29,11,16987,435,1159,944,532,6640,946,103,3614,638,2114,17124,137,2024
2024-08-29,12,17418,444,1159,963,556,6822,987,102,3726,630,2137,17526,108,2024
2024-08-29,13,17814,440,1168,969,557,6972,1008,104,3773,626,2169,17786,-28,2024
2024-08-29,14,17927,445,1188,990,563,7024,1030,106,3731,618,2212,17906,-21,2024
2024-08-29,15,17909,434,1229,1030,629,7038,1067,105,3743,612,2225,18112,203,2024
2024-08-29,16,18241,435,1249,1079,747,7046,1140,105,3728,616,2252,18397,156,2024
2024-08-29,17,18688,444,1264,1128,924,7057,1242,108,3757,618,2351,18893,205,2024
2024-08-29,18,18882,452,1297,1098,1066,6912,1301,107,3709,640,2366,18950,68,2024
2024-08-29,19,18794,455,1381,1059,1097,6739,1317,104,3657,650,2333,18792,-2,2024
2024-08-29,20,18568,466,1394,1035,1077,6642,1312,103,3681,644,2272,18626,58,2024
2024-08-29,21,17791,471,1371,995,960,6452,1251,98,3578,625,2171,17970,180,2024
2024-08-29,22,16661,463,1338,936,840,6071,1143,91,3310,581,2022,16794,133,2024
2024-08-29,23,15298,444,1299,853,768,5628,1018,85,3136,563,1854,15647,349,2024
2024-08-29,24,14422,433,1253,796,734,5236,913,80,2906,544,1709,14605,183,2024
2024-08-30,1,13630,417,1236,757,685,4946,840,77,2743,569,1618,13888,258,2024
2024-08-30,2,13327,409,1227,723,681,4720,801,75,2658,594,1568,13456,128,2024
2024-08-30,3,13161,394,1214,714,715,4583,772,74,2619,580,1529,13193,31,2024
2024-08-30,4,13120,389,1170,720,744,4564,770,76,2609,575,1535,13152,32,2024
2024-08-30,5,13454,383,1150,749,770,4702,795,78,2667,564,1584,13444,-10,2024
2024-08-30,6,14275,386,1194,808,803,5027,860,82,2856,478,1665,14159,-116,2024
2024-08-30,7,15004,412,1213,873,809,5390,938,91,3053,512,1747,15037,33,2024
2024-08-30,8,15877,445,1247,910,837,5799,982,95,3185,544,1848,15892,16,2024
2024-08-30,9,16628,474,1248,936,840,6153,1000,101,3292,579,1912,16533,-95,2024
2024-08-30,10,17231,470,1254,977,846,6537,1009,102,3446,622,1984,17246,15,2024
2024-08-30,11,17763,467,1276,993,837,6864,1033,100,3558,660,2034,17824,60,2024
2024-08-30,12,18395,470,1297,1031,869,7158,1069,98,3669,696,2118,18474,79,2024
2024-08-30,13,19026,472,1261,1053,872,7426,1122,99,3809,728,2225,19067,40,2024
2024-08-30,14,19501,480,1265,1021,886,7582,1181,100,3948,752,2322,19537,36,2024
2024-08-30,15,19967,486,1281,1040,895,7720,1248,102,4040,782,2418,20010,43,2024
2024-08-30,16,20588,492,1287,1061,928,7856,1332,103,4150,800,2543,20553,-35,2024
2024-08-30,17,21313,492,1273,1091,1036,7965,1457,107,4308,812,2583,21125,-188,2024
2024-08-30,18,21084,492,1275,1090,1086,7720,1530,107,4285,807,2575,20966,-118,2024
2024-08-30,19,20399,530,1326,1095,1088,7433,1503,106,4160,788,2513,20542,143,2024
2024-08-30,20,19890,533,1337,1074,1045,7347,1456,104,4073,768,2438,20175,285,2024
2024-08-30,21,19345,542,1326,1035,986,7177,1388,102,3961,744,2363,19625,279,2024
2024-08-30,22,18665,533,1323,965,952,6792,1290,98,3678,674,2215,18519,-146,2024
2024-08-30,23,17596,513,1274,908,862,6426,1185,93,3469,630,2067,17429,-167,2024
2024-08-30,24,16332,498,1207,848,837,6000,1064,92,3261,616,1925,16348,17,2024
2024-08-31,1,15571,484,1168,797,785,5620,983,92,3063,592,1822,15405,-166,2024
2024-08-31,2,14889,478,1160,773,740,5366,936,89,2959,548,1742,14790,-99,2024
2024-08-31,3,14592,473,1160,762,763,5188,896,87,2888,543,1698,14458,-134,2024
2024-08-31,4,14097,472,1131,750,727,5052,869,109,2772,578,1676,14136,39,2024
2024-08-31,5,14188,465,1121,760,711,5041,866,128,2740,559,1688,14079,-109,2024
2024-08-31,6,14378,456,1149,787,746,5135,885,130,2861,545,1733,14427,49,2024
2024-08-31,7,15096,462,1163,824,787,5279,937,136,2976,535,1782,14881,-215,2024
2024-08-31,8,15895,483,1197,898,810,5627,1027,141,3090,566,1853,15692,-203,2024
2024-08-31,9,16644,497,1225,962,859,6011,1088,145,3280,567,1923,16558,-86,2024
2024-08-31,10,17354,505,1230,989,909,6399,1110,144,3443,610,1974,17312,-42,2024
2024-08-31,11,17971,506,1214,1061,920,6781,1118,144,3562,643,2017,17968,-3,2024
2024-08-31,12,18395,513,1203,1068,902,7058,1134,144,3710,652,2033,18417,22,2024
2024-08-31,13,18585,507,1167,1057,935,7216,1149,141,3781,678,2091,18722,137,2024
2024-08-31,14,18852,489,1185,1080,891,7289,1164,141,3791,698,2108,18836,-16,2024
2024-08-31,15,18990,481,1174,1129,865,7381,1190,141,3820,701,2146,19029,39,2024
2024-08-31,16,19448,485,1218,1115,868,7445,1257,146,3926,711,2212,19382,-66,2024
2024-08-31,17,19968,471,1255,1141,986,7490,1363,153,3969,721,2275,19825,-143,2024
2024-08-31,18,19821,437,1267,1138,1100,7389,1428,152,3957,703,2297,19867,46,2024
2024-08-31,19,19306,470,1283,1107,1110,7062,1385,144,3808,666,2259,19293,-13,2024
